customer_name,number_complaints,distinct_stores_visited,lifetime_spend_groceries,lifetime_spend_electronics,typical_hour,lifetime_spend_vegetables,lifetime_spend_nonalcohol_drinks,lifetime_spend_alcohol_drinks,lifetime_spend_meat,lifetime_spend_fish,lifetime_spend_hygiene,lifetime_spend_videogames,lifetime_spend_petfood,lifetime_total_distinct_products,percentage_of_products_bought_promotion,year_first_transaction,latitude,longitude,age,female,total_kids,total_lifetime_spend,average_value_per_product,has_loyalty_card,lifetime_spend_groceries_prop,lifetime_spend_electronics_prop,lifetime_spend_vegetables_prop,lifetime_spend_nonalcohol_drinks_prop,lifetime_spend_alcohol_drinks_prop,lifetime_spend_meat_prop,lifetime_spend_fish_prop,lifetime_spend_hygiene_prop,lifetime_spend_videogames_prop,lifetime_spend_petfood_prop
Phd. Barbara Robinson,1.0,5.0,10990.0,671.0,17.0,133.0,185.0,606.0,791.0,11.0,286.0,90.0,406.0,242.0,0.7416702078211754,2017.0,38.816503750453386,-9.088337434272145,37.0,1,1.0,14169.0,58.549586776859506,0,0.7756369539134731,0.04735690592137765,0.009386689251182159,0.013056673018561648,0.042769426212153294,0.055826099230714944,0.0007763427200225845,0.020184910720587198,0.0063518949820029645,0.028654104029924483
Diana Mccain,1.0,4.0,9645.0,219.0,8.0,1110.0,133.0,38.0,991.0,490.0,21.0,102.0,253.0,65.0,0.3317386784165508,2008.0,38.73084692191871,-9.173313789248668,44.0,1,2.0,13002.0,200.03076923076924,1,0.7418089524688509,0.016843562528841716,0.0853714813105676,0.010229195508383325,0.0029226272881095216,0.07621904322411936,0.03768650976772804,0.0016151361329026304,0.007844946931241348,0.0194585448392555
Phd. Deborah Hively,1.0,6.0,6030.0,2834.0,8.0,385.0,338.0,502.0,690.0,1063.0,139.0,1588.0,195.0,137.0,0.1879627950102335,2017.0,38.74426795121275,-9.160781256205594,80.0,1,1.0,13764.0,100.46715328467154,0,0.43809938971229295,0.2058994478349317,0.027971519907003778,0.024556814879395525,0.036471955826794536,0.05013077593722755,0.07723045626271433,0.01009880848590526,0.11537343795408311,0.014167393199651265
Bsc. Shirley Ventura,0.0,2.0,12853.0,,7.0,866.0,292.0,158.0,876.0,1098.0,711.0,126.0,550.0,192.0,0.1130726840022659,2019.0,38.75194099858835,-9.145108345402308,81.0,1,1.0,17530.0,91.30208333333333,1,0.7332002281802624,0.0,0.04940102681118083,0.01665715915573303,0.009013120365088419,0.049971477467199085,0.06263548203080434,0.04055904164289789,0.007187678265830006,0.03137478608100399
Msc. Elmer Selley,0.0,6.0,11892.0,2555.0,10.0,323.0,69.0,603.0,1068.0,157.0,728.0,206.0,317.0,98.0,0.0418387251420005,2021.0,38.70227053386321,-9.164810345050496,39.0,0,1.0,17918.0,182.83673469387756,0,0.6636901439892845,0.14259403951333854,0.018026565464895637,0.0038508762138631542,0.03365330952115191,0.05960486661457752,0.008762138631543698,0.040629534546266326,0.011496818841388548,0.017691706663690143
Msc. Katherine Wilhoit,1.0,5.0,8868.0,2109.0,20.0,991.0,523.0,1443.0,864.0,565.0,336.0,261.0,361.0,399.0,0.6931531937453286,2017.0,38.77022955006216,-9.164475712762586,73.0,1,2.0,16321.0,40.904761904761905,0,0.5433490594939036,0.12922002328288706,0.06071931866919919,0.03204460510998101,0.08841370014092274,0.05293793272471049,0.03461797683965443,0.020586973837387414,0.015991667177256294,0.02211874272409779
Phd. David Bylsma,1.0,4.0,60138.0,4478.0,8.0,332.0,815.0,766.0,845.0,488.0,2046.0,238.0,417.0,216.0,0.6649741977104338,2013.0,38.76799991614872,-9.183454632439542,55.0,0,2.0,70563.0,326.68055555555554,1,0.8522596828366141,0.06346102064821507,0.004705015376330371,0.011549962444907387,0.010855547524906821,0.011975114436744469,0.006915805733883197,0.028995365843288975,0.003372872468574182,0.005909612686535436
Mary Guidry,0.0,2.0,11771.0,1263.0,22.0,95.0,94.0,1239.0,392.0,,598.0,,58.0,24.0,0.4454500124869219,2021.0,38.70538517044532,-9.148361540558804,25.0,1,0.0,15510.0,646.25,0,0.75892972275951,0.08143133462282398,0.0061250805931656995,0.006060606060606061,0.07988394584139265,0.025274016763378464,0.0,0.03855577047066409,0.0,0.003739522888459059
Phd. John Randall,1.0,4.0,15552.0,5851.0,9.0,256.0,935.0,631.0,1199.0,455.0,1473.0,128.0,205.0,227.0,0.3440928982791832,2009.0,38.76052804381357,-9.130209113734056,76.0,0,1.0,26685.0,117.55506607929516,1,0.5827993254637437,0.21926175754169008,0.009593404534382613,0.035038411092373996,0.02364624320779464,0.04493160951845606,0.017050777590406595,0.05519955030916245,0.004796702267191306,0.007682218474798576
Phillip Howell,1.0,2.0,6684.0,11689.0,16.0,534.0,289.0,630.0,842.0,1988.0,140.0,570.0,460.0,271.0,0.7915825981956099,2016.0,38.742057612004885,-9.19157775192958,76.0,0,2.0,23826.0,87.91881918819188,0,0.2805338705615714,0.4905985058339629,0.022412490556534877,0.012129606312431797,0.02644170234197935,0.03533954503483589,0.08343826072357928,0.005875933853773189,0.023923444976076555,0.019306639805254763
Msc. Jan Smith,1.0,4.0,25103.0,563.0,9.0,413.0,69.0,828.0,232.0,819.0,369.0,198.0,741.0,207.0,0.2978105787460764,2016.0,38.80678920156875,-9.144334416935264,36.0,0,0.0,29335.0,141.71497584541063,0,0.8557354695755923,0.019192091358445542,0.014078745525822396,0.002352139083006647,0.02822566899607977,0.007908641554457134,0.02791886824612238,0.01257883074825294,0.006749616499062553,0.025259928413158342
Bsc. Darrin Eisner,1.0,4.0,19476.0,2796.0,19.0,229.0,317.0,520.0,472.0,598.0,843.0,26.0,338.0,192.0,0.4851702665357004,2014.0,38.74398731133619,-9.111454216874474,45.0,0,2.0,25615.0,133.41145833333334,0,0.7603357407768886,0.1091547921139957,0.008940074175287917,0.012375561194612531,0.020300605114190903,0.018426703103650206,0.023345695881319538,0.032910404060121023,0.0010150302557095452,0.013195393324224088
Msc. Fritz Daymude,1.0,7.0,11976.0,3365.0,19.0,845.0,293.0,894.0,459.0,615.0,701.0,6.0,371.0,213.0,,2012.0,38.78408053160412,-9.124733230417156,64.0,0,1.0,19525.0,91.66666666666667,0,0.6133674775928297,0.17234314980793855,0.04327784891165173,0.01500640204865557,0.04578745198463508,0.02350832266325224,0.03149807938540333,0.035902688860435336,0.00030729833546734955,0.019001280409731112
Nilda Carson,0.0,1.0,5049.0,12812.0,8.0,27.0,608.0,1114.0,642.0,1114.0,192.0,1523.0,419.0,60.0,0.2840602626989254,2021.0,38.73616712486463,-9.16761228100721,27.0,1,0.0,23500.0,391.6666666666667,1,0.21485106382978725,0.5451914893617021,0.001148936170212766,0.025872340425531916,0.047404255319148936,0.027319148936170212,0.047404255319148936,0.008170212765957446,0.06480851063829787,0.017829787234042552
Msc. David Mitchell,2.0,4.0,22581.0,1255.0,16.0,267.0,649.0,530.0,995.0,1275.0,399.0,283.0,352.0,211.0,0.6880039871967591,2008.0,38.71546218646866,-9.148876907549129,64.0,0,3.0,28586.0,135.478672985782,1,0.7899321346113483,0.043902609669068775,0.009340236479395508,0.022703421255159867,0.018540544322395578,0.03480724830336528,0.044602252851045965,0.013957881480444974,0.009899951024977262,0.012313720002798572
Bsc. Tobias Brunelle,0.0,5.0,18458.0,1260.0,22.0,285.0,201.0,936.0,629.0,592.0,1241.0,456.0,483.0,160.0,0.8769872526303681,2028.0,38.70757141312743,-9.089250228940225,25.0,0,2.0,24541.0,153.38125,0,0.7521290900941282,0.05134265107371338,0.011613218695244693,0.008190375290330468,0.03814025508332994,0.0256305774010839,0.02412289637749073,0.0505684364940304,0.018581149912391508,0.019681349578256794
Bsc. David Smith,0.0,7.0,17776.0,4654.0,11.0,667.0,247.0,1779.0,1030.0,356.0,1126.0,63.0,493.0,228.0,0.1783954243070329,2018.0,38.77527244916459,-9.173228019425215,47.0,0,2.0,28191.0,123.64473684210526,0,0.630555851158171,0.1650881486999397,0.023660033343975026,0.008761661523181157,0.06310524635521975,0.036536483274804014,0.012628143733815756,0.039941825405271185,0.0022347557731190806,0.01748785073250328
Phd. Francis Templeton,1.0,4.0,13369.0,1392.0,14.0,511.0,109.0,350.0,663.0,48.0,77.0,498.0,241.0,133.0,0.1939219606944454,2020.0,38.70592476284013,-9.070441006965892,56.0,0,1.0,17258.0,129.7593984962406,0,0.7746552323560089,0.08065824545138486,0.029609456483949474,0.006315911461351257,0.020280449646540733,0.03841696604473288,0.0027813188086684435,0.0044616989222389615,0.028856182639935102,0.013964538185189477
Phd. John Harris,0.0,3.0,4523.0,2490.0,14.0,,456.0,562.0,55.0,21.0,759.0,153.0,397.0,89.0,0.0328670179449365,2014.0,38.71785891703517,-9.13148722405889,65.0,0,2.0,9416.0,105.79775280898876,1,0.48035259133389974,0.26444350042480885,0.0,0.048428207306711976,0.05968564146134239,0.005841121495327103,0.0022302463891248937,0.08060747663551401,0.016248937977909942,0.04216227697536109
Phd. Lori Richter,0.0,2.0,30366.0,2140.0,12.0,1241.0,943.0,1422.0,1191.0,556.0,473.0,281.0,378.0,342.0,0.0375224724271251,2017.0,38.71927647200212,-9.158001699298172,28.0,1,3.0,38991.0,114.00877192982456,1,0.7787951065630531,0.054884460516529454,0.03182785771075376,0.024185068349106203,0.03646995460490882,0.030545510502423635,0.014259700956631018,0.012131004590803006,0.007206791310815317,0.009694544894975763
Bsc. Sharon Carder,1.0,1.0,23875.0,4476.0,11.0,1019.0,1359.0,2485.0,1084.0,1250.0,663.0,437.0,131.0,484.0,0.2131745047122876,2016.0,38.70868594649682,-9.192535360917496,82.0,1,2.0,36779.0,75.9896694214876,1,0.6491476114086843,0.12169988308545637,0.0277060278963539,0.03695043367138857,0.06756573044400337,0.029473340765110524,0.03398678593762745,0.0180265912613176,0.011881780363794557,0.0035618151662633567
Phd. Kathleen Lawson,1.0,4.0,4772.0,1642.0,7.0,1938.0,822.0,34.0,0.0,68.0,2462.0,46.0,399.0,164.0,0.1380800522034733,2018.0,38.79170078292968,-9.082238509706114,36.0,1,0.0,12183.0,74.28658536585365,1,0.39169334318312404,0.13477796930148567,0.1590741196749569,0.0674710662398424,0.002790774029385209,0.0,0.005581548058770418,0.20208487236312894,0.0037757530985799885,0.032750554050726424
Phd. James Arana,1.0,2.0,5946.0,2220.0,18.0,1865.0,435.0,680.0,69.0,30.0,866.0,281.0,,55.0,0.1202972356042453,2011.0,38.71164252036596,-9.132685136586227,70.0,0,2.0,12392.0,225.3090909090909,1,0.4798256939961265,0.17914783731439637,0.15050032278889605,0.035103292446739834,0.05487411233053583,0.005568108457069077,0.002420916720464816,0.06988379599741769,0.022675919948353777,0.0
Msc. Brandon Pointer,1.0,5.0,16833.0,1355.0,15.0,1.0,190.0,1006.0,851.0,229.0,249.0,5.0,309.0,52.0,0.4041716623149565,2014.0,38.77558572686426,-9.113195300398845,86.0,0,0.0,21028.0,404.38461538461536,0,0.8005040897850485,0.06443789233403081,4.7555640098915734e-05,0.00903557161879399,0.04784097393950922,0.04046984972417729,0.010890241582651703,0.011841354384630017,0.00023777820049457866,0.014694692790564961
Phd. Mark Wing,1.0,5.0,17265.0,1086.0,10.0,1296.0,534.0,144.0,10.0,164.0,2124.0,101.0,641.0,43.0,0.1307010711851308,2017.0,38.75603590194294,-9.155769436580334,37.0,0,3.0,23365.0,543.3720930232558,1,0.73892574363364,0.04647977744489621,0.055467579713246305,0.022854697196661673,0.006163064412582923,0.00042799058420714745,0.007019045580997218,0.09090520008559812,0.004322704900492189,0.027434196447678152
Msc. Michael Leon,0.0,1.0,33390.0,4032.0,10.0,1083.0,504.0,1317.0,1038.0,2263.0,697.0,448.0,695.0,297.0,0.2910200408557524,2020.0,38.7375534886642,-9.18376651308516,33.0,0,3.0,45467.0,153.0875420875421,1,0.7343787802142213,0.08867970176171729,0.02381947346427079,0.01108496272021466,0.02896606329865617,0.02282974464996591,0.04977236237270988,0.015329799634900037,0.009853300195746366,0.015285811687597598
Bsc. Robert Brinton,0.0,6.0,18488.0,1112.0,12.0,170.0,244.0,398.0,571.0,265.0,517.0,291.0,488.0,243.0,0.6968789685472139,2019.0,38.7480956303318,-9.212491884270277,81.0,0,2.0,22544.0,92.77366255144032,0,0.8200851667849539,0.049325762952448546,0.007540809084457062,0.010823278921220723,0.017654364797728885,0.025328246983676365,0.011754790631653656,0.02293293115684883,0.012908090844570617,0.021646557842441447
Stephanie Brown,1.0,2.0,12095.0,11286.0,19.0,260.0,678.0,2195.0,632.0,1142.0,344.0,1384.0,421.0,66.0,0.2223932365993803,2017.0,38.77346629874924,-9.181407823505104,32.0,1,0.0,30437.0,461.1666666666667,1,0.3973781910175116,0.3707986989519335,0.008542234780037454,0.022275519926405363,0.0721161743930085,0.020764201465321812,0.03752012353385682,0.011302033708972632,0.04547097282912245,0.013831849393829879
Maude King,1.0,2.0,7051.0,14673.0,23.0,98.0,1260.0,1837.0,998.0,796.0,495.0,,331.0,128.0,0.3473675480902392,2021.0,38.77506529970359,-9.149124192359771,65.0,1,1.0,27539.0,215.1484375,0,0.25603689313337447,0.5328080177203239,0.003558589636515487,0.04575329532662769,0.06670539961509132,0.03623951486982098,0.028904462761901305,0.017974508878318023,0.0,0.012019318058026798
Bsc. Larry Mcclellan,1.0,4.0,72392.0,,14.0,260.0,1095.0,566.0,960.0,569.0,802.0,367.0,422.0,143.0,0.3477554189076586,2010.0,38.74834225727923,-9.19321275827488,55.0,0,2.0,77433.0,541.4895104895105,1,0.9348985574625805,0.0,0.003357741531388426,0.01414125760334741,0.007309545026022497,0.012397814885126496,0.007348288197538517,0.01035734118528276,0.004739581315459817,0.0054498727932535225
Robert Owens,3.0,2.0,22835.0,1932.0,7.0,886.0,291.0,260.0,1435.0,906.0,654.0,130.0,525.0,39.0,,2013.0,38.76813418807533,-9.208726154870424,82.0,0,3.0,29854.0,765.4871794871794,1,0.7648891270851477,0.06471494607087827,0.029677765123601527,0.009747437529309306,0.008709050713472232,0.048067260668587124,0.03034769210156093,0.02190661217927246,0.004354525356736116,0.017585583171434313
Mia Klein,1.0,1.0,2891.0,7349.0,23.0,36.0,456.0,683.0,854.0,1296.0,123.0,,347.0,89.0,0.3218513055372383,2016.0,38.75608943974174,-9.184528524224834,45.0,1,1.0,14035.0,157.69662921348313,1,0.2059850374064838,0.5236195226220164,0.002565016031350196,0.03249020306376915,0.04866405415033844,0.06084788029925187,0.09234057712860705,0.008763804773779835,0.0,0.02472390452440328
Phd. Luther Whitt,0.0,5.0,19768.0,2564.0,11.0,2180.0,697.0,167.0,2.0,115.0,2201.0,3.0,462.0,109.0,0.0935166467229627,2015.0,38.75286689799782,-9.079896482783065,68.0,0,4.0,28159.0,258.3394495412844,1,0.70201356582265,0.09105436982847402,0.07741752192904577,0.024752299442451792,0.005930608331261763,7.102524947618879e-05,0.004083951844880855,0.07816328704854576,0.00010653787421428317,0.01640683262899961
Msc. Raven Lopez,1.0,3.0,18368.0,864.0,14.0,2135.0,340.0,445.0,49.0,41.0,446.0,154.0,328.0,94.0,0.1479000985500408,2011.0,38.74263785889697,-9.186710766201951,72.0,1,2.0,23170.0,246.48936170212767,1,0.7927492447129909,0.037289598618903755,0.09214501510574018,0.0146741476046612,0.019205869659041863,0.0021148036253776435,0.0017695295640914976,0.019249028916702632,0.006646525679758308,0.014156236512731981
Bsc. Frank Daniels,0.0,5.0,52400.0,3757.0,8.0,217.0,870.0,451.0,637.0,1267.0,1613.0,308.0,356.0,159.0,0.7541162484781361,2027.0,38.733011108364245,-9.130645631326813,26.0,0,3.0,61876.0,389.15723270440253,1,0.8468550003232271,0.060718210614777945,0.0035070140280561123,0.01406037882216045,0.007288771090568233,0.010294783114616329,0.020476436744456657,0.026068265563384835,0.004977697330144159,0.005753442368608184
Bsc. John Anaya,0.0,5.0,5795.0,2052.0,14.0,1684.0,496.0,198.0,236.0,161.0,2551.0,1708.0,279.0,39.0,0.1514551296504407,2014.0,38.754495267276944,-9.151526019561649,78.0,0,2.0,15160.0,388.71794871794873,1,0.38225593667546176,0.13535620052770447,0.11108179419525066,0.03271767810026385,0.013060686015831135,0.015567282321899736,0.010620052770448548,0.1682717678100264,0.11266490765171504,0.018403693931398415
Msc. Debra Decker,0.0,3.0,17707.0,1066.0,19.0,1977.0,351.0,433.0,40.0,64.0,787.0,178.0,346.0,83.0,0.0378390042404695,2014.0,38.761941808470944,-9.178257204895342,55.0,1,2.0,22949.0,276.49397590361446,1,0.7715804610222667,0.046450825744041135,0.08614754455531831,0.01529478408645257,0.018867924528301886,0.0017429953374874722,0.0027887925399799557,0.034293433265066016,0.007756329251819251,0.015076909669266635
Phd. Jeffrey Sweatman,1.0,3.0,21146.0,4221.0,11.0,1102.0,942.0,2002.0,1307.0,1518.0,1017.0,348.0,547.0,507.0,0.2813653322030598,2018.0,38.76326632042836,-9.129983521365576,49.0,0,7.0,34150.0,67.35700197238658,0,0.6192093704245973,0.12360175695461201,0.03226939970717423,0.027584187408491948,0.05862371888726208,0.03827232796486091,0.04445095168374817,0.02978038067349927,0.010190336749633967,0.016017569546120058
Msc. Beverly Leffler,1.0,5.0,7622.0,2597.0,8.0,1835.0,449.0,461.0,43.0,79.0,7.0,282.0,197.0,168.0,0.0008223068090797,2012.0,38.71630534071683,-9.136832356728158,61.0,1,2.0,13572.0,80.78571428571429,1,0.5615974064249927,0.19134983790156204,0.13520483348069556,0.033082817565576184,0.03396699086354259,0.0031682876510462717,0.005820807544945476,0.0005157677571470675,0.020778072502210435,0.014515178308281756
Chad Hernandez,2.0,3.0,11437.0,447.0,12.0,125.0,225.0,985.0,485.0,411.0,450.0,105.0,24.0,44.0,0.8892067806080766,2015.0,38.74717751090029,-9.155908763976443,34.0,0,2.0,14694.0,333.95454545454544,0,0.7783449026813666,0.03042057982850143,0.008506873553831496,0.015312372396896692,0.06703416360419219,0.033006669388866205,0.027970600244997958,0.030624744793793384,0.0071457737852184565,0.0016333197223356473
Msc. Richard Groom,1.0,4.0,14613.0,1928.0,18.0,215.0,972.0,724.0,1066.0,685.0,1260.0,393.0,507.0,236.0,0.5552919620211453,2006.0,38.74400429118036,-9.187758511726416,39.0,0,2.0,22363.0,94.75847457627118,1,0.6534454232437509,0.0862138353530385,0.009614094710012074,0.04346465143317086,0.03237490497697089,0.0476680230738273,0.03063095291329428,0.056343066672628894,0.017573670795510442,0.02267137682779591
Msc. Stephen Hanson,0.0,2.0,17207.0,15.0,6.0,328.0,595.0,206.0,1720.0,762.0,1150.0,63.0,222.0,132.0,0.2836970961760871,2010.0,38.73782978945594,-9.14001560912738,64.0,0,2.0,22268.0,168.6969696969697,1,0.7727231902281301,0.0006736123585414047,0.014729656906772049,0.026719956888809054,0.009250943057301958,0.0772408837794144,0.03421950781390336,0.051643614154841026,0.0028291719058739,0.00996946290641279
Phd. Antonia Johnson,0.0,4.0,5810.0,558.0,9.0,1076.0,596.0,319.0,170.0,772.0,1851.0,39.0,332.0,87.0,0.1419035104587273,2024.0,38.78155963235484,-9.116684405152636,29.0,1,2.0,11523.0,132.44827586206895,1,0.5042089733576326,0.04842488935173132,0.09337846047036362,0.05172264167317539,0.02768376290896468,0.014753102490670833,0.06699644189881107,0.16063525123665712,0.003384535277271544,0.028811941334721862
Bsc. Jose Lamb,0.0,1.0,1908.0,1276.0,23.0,1808.0,638.0,528.0,36.0,172.0,281.0,232.0,569.0,80.0,0.0731834977430136,2018.0,38.7662361845241,-9.11861426612074,50.0,0,2.0,7448.0,93.1,1,0.2561761546723953,0.17132116004296455,0.24274973147153597,0.08566058002148227,0.07089151450053706,0.004833512352309345,0.02309344790547798,0.03772824919441461,0.031149301825993556,0.07639634801288937
Phd. William Esmond,0.0,2.0,8935.0,572.0,6.0,642.0,396.0,10.0,946.0,687.0,1138.0,217.0,412.0,147.0,0.1234019552093406,2013.0,38.758248206936,-9.161019747711537,85.0,0,2.0,13955.0,94.93197278911565,1,0.6402723038337513,0.04098889286993909,0.04600501612325331,0.028376925833034753,0.0007165890361877463,0.06778932282336081,0.04922966678609817,0.08154783231816554,0.015549982085274095,0.029523468290935148
Msc. Tracey Hyatt,0.0,2.0,17378.0,279.0,7.0,493.0,337.0,313.0,1073.0,1010.0,1115.0,143.0,45.0,113.0,0.1411274034962386,2014.0,38.7339743243171,-9.173666784198677,41.0,1,1.0,22186.0,196.3362831858407,1,0.7832867574145858,0.0125754980618408,0.022221220589560983,0.015189759307671505,0.014107996033534662,0.048363833047868024,0.04552420445325881,0.0502569187776075,0.0064455061750653565,0.0020283061390065807
Susan Griffin,1.0,5.0,13276.0,17.0,9.0,134.0,209.0,167.0,478.0,56.0,230.0,42.0,314.0,32.0,0.5876644070963144,2005.0,38.76889574175596,-9.13099713686992,49.0,1,2.0,14923.0,466.34375,1,0.8896334517188232,0.0011391811297996382,0.008979427729008912,0.01400522683106614,0.011190779333914092,0.03203109294377806,0.003752596662869396,0.015412450579642164,0.0028144474971520473,0.021041345573946258
Msc. Charles Daniels,1.0,6.0,25416.0,436.0,14.0,,521.0,1032.0,834.0,248.0,89.0,307.0,375.0,132.0,1.0,2012.0,38.74576603762952,-9.036529378084008,54.0,0,1.0,29258.0,221.65151515151516,0,0.8686854877298517,0.014901907170688358,0.0,0.017807095495249163,0.03527240412878529,0.02850502426686718,0.008476314170483286,0.003041903069246018,0.010492856654590198,0.01281700731423884
Judy Shipley,2.0,4.0,12262.0,686.0,9.0,240.0,111.0,172.0,493.0,869.0,601.0,306.0,251.0,68.0,,2003.0,38.75810539524574,-9.191292876456323,75.0,1,1.0,15991.0,235.16176470588235,1,0.7668063285598149,0.04289913076105309,0.01500844224876493,0.00694140454005378,0.010756050278281533,0.030829841786004626,0.054343067975736355,0.03758364079794885,0.019135763867175287,0.015696329185166655
Bsc. Denise Burch,1.0,4.0,11238.0,104.0,8.0,1112.0,819.0,74.0,4.0,183.0,1942.0,242.0,,177.0,0.3117934867099453,2013.0,38.77575690319016,-9.104186418459545,41.0,1,2.0,15718.0,88.80225988700565,1,0.7149764601094287,0.006616617890316834,0.07074691436569538,0.05210586588624507,0.004707978114263901,0.0002544853034737244,0.011642702633922891,0.1235526148364932,0.015396360860160326,0.0
Jamie Burrington,0.0,4.0,13112.0,388.0,20.0,667.0,169.0,121.0,808.0,530.0,436.0,34.0,337.0,97.0,0.6938014240344698,2010.0,38.76436871414839,-9.14231914126931,35.0,1,1.0,16602.0,171.15463917525773,1,0.7897843633297194,0.023370678231538367,0.04017588242380436,0.0101794964462113,0.007288278520660161,0.04866883508011083,0.031923864594627156,0.026261896157089508,0.002047946030598723,0.020298759185640284
Bsc. Louise Huff,1.0,4.0,9048.0,1657.0,12.0,1407.0,385.0,122.0,31.0,115.0,2567.0,88.0,446.0,43.0,0.0924466780005741,2016.0,38.78010490637591,-9.183361485589533,32.0,1,1.0,15866.0,368.9767441860465,1,0.5702760620194126,0.10443716122526156,0.08868019664691794,0.024265725450649187,0.00768939871423169,0.0019538636077146097,0.007248203706038069,0.16179251229043237,0.005546451531576957,0.028110424807765034
Msc. Royal Watkins,2.0,6.0,23271.0,2193.0,13.0,741.0,408.0,5.0,1134.0,1061.0,870.0,288.0,145.0,368.0,0.3792765296007105,2018.0,38.710392029862994,-9.22508499573956,41.0,0,2.0,30116.0,81.83695652173913,0,0.7727121795723204,0.07281843538318501,0.024604861203347057,0.013547615885243725,0.00016602470447602604,0.037654402975162704,0.03523044228981272,0.02888829857882853,0.0095630229778191,0.004814716429804755
Carolyn Tototzintle,2.0,2.0,10387.0,1578.0,12.0,134.0,149.0,600.0,636.0,701.0,,60.0,282.0,47.0,0.4803098536053292,2013.0,38.74686780055043,-9.157448855861146,35.0,1,3.0,14527.0,309.0851063829787,0,0.7150134232807875,0.10862531837268534,0.009224203207819921,0.010256763268396779,0.04130240242307428,0.043780546568458735,0.048254973497625114,0.0,0.004130240242307428,0.019412129138844908
Bsc. Kenneth Rudolph,1.0,6.0,5792.0,1125.0,15.0,1881.0,386.0,291.0,34.0,60.0,920.0,191.0,95.0,108.0,0.0450874273856152,2013.0,38.76462660052,-9.159393256680978,84.0,0,2.0,10775.0,99.76851851851852,1,0.5375406032482598,0.10440835266821345,0.1745707656612529,0.03582366589327146,0.027006960556844546,0.0031554524361948957,0.005568445475638051,0.08538283062645012,0.017726218097447795,0.008816705336426913
Elizabeth Harris,2.0,1.0,7385.0,14113.0,18.0,64.0,846.0,887.0,1201.0,873.0,196.0,1706.0,301.0,179.0,0.2815233052251322,2020.0,38.77744914966321,-9.179561608786369,42.0,1,0.0,27572.0,154.03351955307264,1,0.2678441897577252,0.5118598578267808,0.0023211954156390543,0.030683301900478747,0.03217031771362251,0.04355868272160163,0.03166255621645147,0.007108660960394603,0.061874365298128536,0.010916872189177427
Msc. Tina Curtis,1.0,1.0,21521.0,1004.0,6.0,605.0,259.0,308.0,837.0,631.0,1151.0,49.0,421.0,166.0,,2007.0,38.75360938095033,-9.162345388183756,40.0,1,3.0,26786.0,161.36144578313252,1,0.8034420966176361,0.03748226685582021,0.022586425744792055,0.009669230194877922,0.011498544015530502,0.03124766669155529,0.023557082057791383,0.042970208317777946,0.0018293138206525797,0.015717165683566042
Bsc. Devon Peck,1.0,3.0,6096.0,1243.0,6.0,2084.0,262.0,411.0,56.0,50.0,,271.0,162.0,76.0,4.507807264464425e-06,2013.0,38.72372007269258,-9.180806269893925,66.0,0,3.0,10635.0,139.93421052631578,1,0.5732016925246827,0.11687823225199812,0.19595674659144335,0.02463563704748472,0.0386459802538787,0.005265632346027269,0.004701457451810061,0.0,0.02548189938881053,0.015232722143864598
Phd. Ryan Fernandez,0.0,2.0,10860.0,202.0,7.0,873.0,195.0,86.0,1064.0,890.0,380.0,256.0,225.0,182.0,0.1082888360670732,2027.0,38.72831992289533,-9.168766690023146,27.0,0,4.0,15031.0,82.58791208791209,1,0.7225068192402369,0.013438892954560576,0.05807996806599694,0.012973188743263921,0.005721508881644601,0.07078704011709135,0.05921096400771739,0.025281085756104053,0.017031468298849044,0.014969063934535294
Ashanti Buchmeier,0.0,2.0,11397.0,373.0,22.0,74.0,253.0,1329.0,295.0,839.0,340.0,103.0,46.0,23.0,0.0190548495288362,2021.0,38.724523043679,-9.158911567797094,25.0,1,0.0,15049.0,654.304347826087,0,0.7573260681772875,0.02478570004651472,0.004917270250514984,0.016811748288922852,0.08831151571532993,0.019602631404080004,0.05575121270516313,0.022592863313176954,0.0068443085919330186,0.003056681507076882
Bsc. Lori Charity,0.0,6.0,24988.0,2329.0,14.0,223.0,234.0,1152.0,689.0,887.0,526.0,268.0,515.0,338.0,0.7281200619783451,2021.0,38.80092703500965,-9.174435350961986,41.0,1,1.0,31811.0,94.11538461538461,0,0.785514444688944,0.07321366822797146,0.0070101537204111785,0.0073559460563955865,0.036213888277639814,0.021659174499387004,0.027883436547106347,0.016535160793436234,0.008424758731256483,0.016189368457451826
Bsc. Susan Lewis,0.0,1.0,29138.0,5389.0,11.0,1137.0,1294.0,1085.0,1565.0,1476.0,885.0,367.0,140.0,195.0,0.3561792846338228,2008.0,38.76343339635377,-9.176293439598808,72.0,1,8.0,42476.0,217.82564102564103,1,0.6859873811093323,0.12687164516432808,0.026768057255862135,0.030464262171579246,0.025543836519446275,0.03684433562482343,0.03474903474903475,0.02083529522553913,0.008640173274319617,0.0032959789057350032
Phd. Bonnie Vance,,1.0,10144.0,707.0,7.0,236.0,447.0,44.0,944.0,431.0,888.0,24.0,384.0,194.0,0.1091073219449968,2007.0,38.7576053579069,-9.153405213197232,75.0,1,1.0,14249.0,73.44845360824742,1,0.7119096076917678,0.04961751701873816,0.016562565794090812,0.03137062249982455,0.003087935995508457,0.06625026317636325,0.03024773668327602,0.0623201628184434,0.0016843287248227946,0.026949259597164713
